customer_id,company_name,industry,company_size,maintenance_model,equipment_criticality,annual_revenue_estimated,maintenance_budget_annual,downtime_cost_per_hour,preferred_supplier,relationship_start_date,active,last_updated
C02186,Empresa Industrial 2186,Mineração,Média,Terceirizada,Baixa,690082437.22,4354406.25,6954.9,False,2003-12-17,False,2026-01-03 20:28:51.570916
C02187,Empresa Industrial 2187,Energia,Grande,Interna,Alta,3510835213.17,1614764.72,45948.06,True,2020-12-17,True,2026-01-03 20:28:51.570955
C02188,Empresa Industrial 2188,Química,Grande,Terceirizada,Baixa,3469963342.43,3142267.0,4300.99,True,2003-06-01,True,2026-01-03 20:28:51.570992
C02189,Empresa Industrial 2189,Mineração,Pequena,Mista,Alta,3380237238.64,1981880.08,37789.68,True,2001-05-22,True,2026-01-03 20:28:51.571032
C02190,Empresa Industrial 2190,Automotiva,Grande,Terceirizada,Baixa,1924896920.51,4518785.38,24893.12,False,2009-07-02,False,2026-01-03 20:28:51.571071
C02191,Empresa Industrial 2191,Automotiva,Grande,Interna,Alta,4892855542.88,772225.79,38557.15,False,2004-07-02,True,2026-01-03 20:28:51.571110
C02192,Empresa Industrial 2192,Cimento,Média,Interna,Média,3625001997.9,2488212.64,18754.28,True,2009-01-29,True,2026-01-03 20:28:51.571170
C02193,Empresa Industrial 2193,Energia,Média,Mista,Baixa,884276755.33,2697138.2,2019.6,False,2012-09-27,True,2026-01-03 20:28:51.571232
C02194,Empresa Industrial 2194,Mineração,Grande,Mista,Média,3936490831.35,626063.05,30332.56,False,2008-03-09,True,2026-01-03 20:28:51.571297
C02195,Empresa Industrial 2195,Automotiva,Pequena,Interna,Alta,412121049.87,4125978.17,20368.14,True,2023-09-16,True,2026-01-03 20:28:51.571338
C02196,Empresa Industrial 2196,Química,Média,Mista,Alta,2411135159.6,3021941.95,11516.24,True,2021-05-30,True,2026-01-03 20:28:51.571376
C02197,Empresa Industrial 2197,Química,Pequena,Interna,Baixa,2514923075.91,1432030.94,24312.68,False,2022-06-02,True,2026-01-03 20:28:51.571421
C02198,Empresa Industrial 2198,Mineração,Pequena,Terceirizada,Alta,3685678481.24,3146023.0,22437.1,True,2010-04-30,False,2026-01-03 20:28:51.571470
C02199,Empresa Industrial 2199,Energia,Média,Mista,Média,4183938443.78,4336405.65,12776.85,False,2004-08-18,True,2026-01-03 20:28:51.571518
C02200,Empresa Industrial 2200,Cimento,Média,Terceirizada,Média,2170416650.95,2648509.44,21250.02,True,2021-06-14,True,2026-01-03 20:28:51.571572
C02201,Empresa Industrial 2201,Cimento,Pequena,Interna,Alta,3040901646.98,1975612.03,15280.64,False,2003-12-10,True,2026-01-03 20:28:51.571612
C02202,Empresa Industrial 2202,Mineração,Grande,Interna,Baixa,4595561366.01,2256261.86,47002.74,False,2023-05-08,True,2026-01-03 20:28:51.571650
C02203,Empresa Industrial 2203,Energia,Grande,Terceirizada,Alta,1486140955.04,3826416.55,37490.85,True,2014-04-12,True,2026-01-03 20:28:51.571691
C02204,Empresa Industrial 2204,Alimentos,Grande,Interna,Baixa,1122631198.06,1631853.63,8982.35,False,2002-11-19,True,2026-01-03 20:28:51.571726
C02205,Empresa Industrial 2205,Papel e Celulose,Grande,Terceirizada,Média,37904002.63,1020936.5,25767.3,True,2013-06-11,True,2026-01-03 20:28:51.571766
C02206,Empresa Industrial 2206,Química,Média,Terceirizada,Baixa,72564122.13,1500064.49,6795.27,False,2022-02-01,True,2026-01-03 20:28:51.571850
C02207,Empresa Industrial 2207,Química,Média,Interna,Alta,3697997970.05,2964573.08,40407.55,True,2005-05-28,True,2026-01-03 20:28:51.571891
C02208,Empresa Industrial 2208,Siderurgia,Grande,Mista,Alta,1252218317.47,2712430.55,49077.02,True,2020-12-10,False,2026-01-03 20:28:51.571928
C02209,Empresa Industrial 2209,Alimentos,Pequena,Interna,Alta,3692601903.25,3501210.08,47740.9,True,2014-06-17,False,2026-01-03 20:28:51.571965
C02210,Empresa Industrial 2210,Automotiva,Pequena,Terceirizada,Média,3904346832.74,3620894.76,41832.81,False,2021-12-21,True,2026-01-03 20:28:51.572004
C02211,Empresa Industrial 2211,Automotiva,Pequena,Terceirizada,Alta,233024007.22,3334582.48,14742.79,False,2018-02-12,False,2026-01-03 20:28:51.572044
C02212,Empresa Industrial 2212,Mineração,Pequena,Interna,Alta,4586303876.11,3732084.72,19458.77,True,2010-10-21,True,2026-01-03 20:28:51.572083
C02213,Empresa Industrial 2213,Siderurgia,Grande,Terceirizada,Baixa,2449400544.41,2375089.04,46681.23,False,2008-07-26,True,2026-01-03 20:28:51.572119
C02214,Empresa Industrial 2214,Papel e Celulose,Grande,Mista,Alta,1310268195.59,2512498.51,8773.35,False,2002-10-04,True,2026-01-03 20:28:51.572155
C02215,Empresa Industrial 2215,Alimentos,Pequena,Interna,Alta,3647176709.51,1780365.08,28868.34,False,2007-11-02,True,2026-01-03 20:28:51.572191
C02216,Empresa Industrial 2216,Alimentos,Média,Mista,Alta,2075037886.76,2676006.81,8675.63,False,2013-11-15,False,2026-01-03 20:28:51.572372
C02217,Empresa Industrial 2217,Energia,Média,Terceirizada,Média,2173248404.11,4942893.27,45628.52,False,2018-05-04,True,2026-01-03 20:28:51.572387
C02218,Empresa Industrial 2218,Energia,Pequena,Terceirizada,Alta,4021899413.02,1537524.9,42073.37,False,2004-04-19,True,2026-01-03 20:28:51.572398
C02219,Empresa Industrial 2219,Química,Grande,Terceirizada,Alta,564675917.75,4521371.52,21381.56,False,2014-02-24,True,2026-01-03 20:28:51.572410
C02220,Empresa Industrial 2220,Mineração,Média,Interna,Alta,4798537653.55,1820065.12,14571.15,False,2006-08-22,True,2026-01-03 20:28:51.572421
C02221,Empresa Industrial 2221,Papel e Celulose,Grande,Terceirizada,Média,2471075240.71,716680.03,41543.99,True,2006-10-07,False,2026-01-03 20:28:51.572432
C02222,Empresa Industrial 2222,Siderurgia,Grande,Mista,Média,58094864.11,3523686.78,12414.31,False,2003-09-22,False,2026-01-03 20:28:51.572442
C02223,Empresa Industrial 2223,Alimentos,Média,Interna,Baixa,527715884.01,3793899.82,27751.58,True,2011-08-25,True,2026-01-03 20:28:51.572452
C02224,Empresa Industrial 2224,Siderurgia,Grande,Terceirizada,Média,3790235520.99,2888721.42,29679.33,False,2015-03-22,True,2026-01-03 20:28:51.572462
C02225,Empresa Industrial 2225,Mineração,Grande,Terceirizada,Alta,1747638242.5,4605745.21,13016.01,False,2017-06-06,True,2026-01-03 20:28:51.572473
C02226,Empresa Industrial 2226,Mineração,Grande,Terceirizada,Alta,4266597647.19,522653.53,49923.72,False,2023-02-26,True,2026-01-03 20:28:51.572511
C02227,Empresa Industrial 2227,Papel e Celulose,Pequena,Interna,Média,1688896216.23,1557353.24,15913.68,False,2001-08-25,True,2026-01-03 20:28:51.572520
C02228,Empresa Industrial 2228,Energia,Pequena,Interna,Média,2308467751.4,4831840.38,13229.2,False,2020-12-24,True,2026-01-03 20:28:51.572530
C02229,Empresa Industrial 2229,Alimentos,Pequena,Interna,Alta,2258564529.44,993086.72,23579.44,True,2010-12-19,False,2026-01-03 20:28:51.572540
C02230,Empresa Industrial 2230,Cimento,Pequena,Terceirizada,Média,951905231.03,3289774.69,14721.93,False,2000-07-26,False,2026-01-03 20:28:51.572559
C02231,Empresa Industrial 2231,Cimento,Grande,Mista,Baixa,4870949911.15,4759306.41,19451.32,True,2024-07-30,True,2026-01-03 20:28:51.572569
C02232,Empresa Industrial 2232,Papel e Celulose,Média,Interna,Média,1754659111.59,2256205.43,34618.85,True,2001-08-02,False,2026-01-03 20:28:51.572579
C02233,Empresa Industrial 2233,Cimento,Grande,Mista,Média,2806155769.21,1100959.93,6681.6,False,2009-09-09,True,2026-01-03 20:28:51.572588
C02234,Empresa Industrial 2234,Siderurgia,Pequena,Interna,Alta,2781583134.78,2389506.87,30535.96,False,2003-11-08,True,2026-01-03 20:28:51.572599
C02235,Empresa Industrial 2235,Química,Grande,Terceirizada,Baixa,1737488736.41,1788381.69,20453.41,True,2004-10-16,True,2026-01-03 20:28:51.572608
C02236,Empresa Industrial 2236,Alimentos,Média,Interna,Alta,3885152194.79,4155607.05,15152.62,False,2023-03-20,True,2026-01-03 20:28:51.572619
C02237,Empresa Industrial 2237,Cimento,Grande,Terceirizada,Baixa,1087808172.47,1169340.13,31735.18,True,2003-04-30,True,2026-01-03 20:28:51.572629
C02238,Empresa Industrial 2238,Mineração,Pequena,Interna,Baixa,3796903822.36,4837926.53,31846.33,False,2003-01-18,True,2026-01-03 20:28:51.572639
C02239,Empresa Industrial 2239,Alimentos,Grande,Terceirizada,Média,4574854267.13,3877941.71,41942.49,True,2017-01-08,True,2026-01-03 20:28:51.572649
C02240,Empresa Industrial 2240,Mineração,Grande,Interna,Baixa,3335564454.54,3344083.24,29115.08,False,2016-08-27,True,2026-01-03 20:28:51.572658
C02241,Empresa Industrial 2241,Papel e Celulose,Pequena,Interna,Alta,365063872.5,522758.5,33157.24,False,2023-01-27,False,2026-01-03 20:28:51.572668
C02242,Empresa Industrial 2242,Cimento,Grande,Terceirizada,Baixa,2375028019.7,1224856.38,4562.07,False,2012-10-24,True,2026-01-03 20:28:51.572678
C02243,Empresa Industrial 2243,Cimento,Grande,Mista,Alta,4492798350.63,2902641.6,26852.33,False,2020-04-07,True,2026-01-03 20:28:51.572689
C02244,Empresa Industrial 2244,Papel e Celulose,Pequena,Mista,Baixa,620279067.28,4730893.71,21837.19,False,2008-09-07,True,2026-01-03 20:28:51.572699
C02245,Empresa Industrial 2245,Papel e Celulose,Grande,Terceirizada,Alta,4978223282.2,4936494.77,44002.85,False,2022-08-26,True,2026-01-03 20:28:51.572708
C02246,Empresa Industrial 2246,Mineração,Média,Terceirizada,Alta,1215220464.61,3663373.25,49339.33,False,2002-06-30,True,2026-01-03 20:28:51.572718
C02247,Empresa Industrial 2247,Siderurgia,Grande,Interna,Baixa,4456955409.89,2385144.52,30107.86,True,2016-01-17,True,2026-01-03 20:28:51.572727
C02248,Empresa Industrial 2248,Alimentos,Média,Interna,Média,881217119.82,1039931.23,36826.31,True,2015-11-08,False,2026-01-03 20:28:51.572737
C02249,Empresa Industrial 2249,Papel e Celulose,Pequena,Terceirizada,Alta,2335135892.12,556252.7,40347.58,True,2019-03-18,True,2026-01-03 20:28:51.572747
C02250,Empresa Industrial 2250,Energia,Pequena,Terceirizada,Alta,1102892922.39,2381528.08,16337.57,True,2024-03-16,True,2026-01-03 20:28:51.572757
C02251,Empresa Industrial 2251,Química,Média,Interna,Média,770695306.26,1657678.1,41616.81,True,2010-06-03,True,2026-01-03 20:28:51.572767
C02252,Empresa Industrial 2252,Automotiva,Média,Terceirizada,Alta,4341272082.32,283867.57,31956.59,False,2014-01-12,False,2026-01-03 20:28:51.572776
C02253,Empresa Industrial 2253,Química,Média,Interna,Baixa,3532263898.45,1943486.83,38702.92,True,2021-03-27,False,2026-01-03 20:28:51.572787
C02254,Empresa Industrial 2254,Alimentos,Média,Terceirizada,Alta,2551234361.46,2641191.89,38148.38,False,2022-01-01,True,2026-01-03 20:28:51.572796
C02255,Empresa Industrial 2255,Energia,Pequena,Terceirizada,Alta,185328132.92,4184782.18,42321.8,True,2008-02-15,True,2026-01-03 20:28:51.572806
C02256,Empresa Industrial 2256,Siderurgia,Pequena,Terceirizada,Baixa,813629632.95,4851855.99,24461.26,False,2019-06-23,True,2026-01-03 20:28:51.572816
C02257,Empresa Industrial 2257,Mineração,Pequena,Terceirizada,Média,2232513713.04,211466.09,26645.17,True,2024-04-16,False,2026-01-03 20:28:51.572825
C02258,Empresa Industrial 2258,Mineração,Grande,Mista,Baixa,3482643444.69,4446112.27,23597.16,True,2013-02-01,True,2026-01-03 20:28:51.572835
C02259,Empresa Industrial 2259,Automotiva,Grande,Terceirizada,Média,301712848.8,2586287.34,23532.47,True,2019-08-02,True,2026-01-03 20:28:51.572844
C02260,Empresa Industrial 2260,Siderurgia,Pequena,Mista,Alta,2509193475.14,194261.23,18507.17,False,2004-02-13,False,2026-01-03 20:28:51.572854
C02261,Empresa Industrial 2261,Mineração,Grande,Terceirizada,Alta,544989811.73,4358574.89,10239.63,False,2021-10-16,False,2026-01-03 20:28:51.572864
C02262,Empresa Industrial 2262,Alimentos,Pequena,Mista,Alta,1578723334.4,2938556.33,39490.02,True,2012-04-30,True,2026-01-03 20:28:51.572874
C02263,Empresa Industrial 2263,Química,Pequena,Mista,Média,4598283686.68,1583611.3,49741.85,False,2022-04-11,False,2026-01-03 20:28:51.572885
C02264,Empresa Industrial 2264,Cimento,Pequena,Mista,Alta,2776326220.82,510050.85,6797.64,False,2007-01-03,False,2026-01-03 20:28:51.572895
C02265,Empresa Industrial 2265,Cimento,Pequena,Terceirizada,Alta,3454213502.06,4920032.01,14923.27,True,2001-06-13,True,2026-01-03 20:28:51.572908
C02266,Empresa Industrial 2266,Química,Média,Interna,Baixa,1092535077.32,1048395.92,49090.72,False,2011-03-04,False,2026-01-03 20:28:51.572918
C02267,Empresa Industrial 2267,Energia,Pequena,Terceirizada,Baixa,2041722754.9,3205476.87,42593.03,True,2021-10-23,False,2026-01-03 20:28:51.572928
C02268,Empresa Industrial 2268,Automotiva,Pequena,Terceirizada,Baixa,821262355.61,2173390.44,45987.01,False,2006-01-22,False,2026-01-03 20:28:51.572938
C02269,Empresa Industrial 2269,Energia,Grande,Terceirizada,Média,1138214676.91,1625638.64,40307.9,False,2011-10-22,True,2026-01-03 20:28:51.572948
C02270,Empresa Industrial 2270,Papel e Celulose,Média,Interna,Baixa,1065760528.79,2470787.99,31367.15,True,2011-06-09,True,2026-01-03 20:28:51.572957
C02271,Empresa Industrial 2271,Energia,Média,Mista,Média,2962989004.92,84234.88,33817.23,False,2004-11-09,True,2026-01-03 20:28:51.572968
C02272,Empresa Industrial 2272,Papel e Celulose,Grande,Mista,Alta,499554247.15,414752.24,34884.34,True,2010-05-05,False,2026-01-03 20:28:51.572978
C02273,Empresa Industrial 2273,Química,Média,Mista,Baixa,4500707138.02,2466224.64,25191.26,True,2001-12-17,True,2026-01-03 20:28:51.572987
C02274,Empresa Industrial 2274,Cimento,Grande,Interna,Média,3192024339.92,1211479.5,10101.65,False,2022-08-16,False,2026-01-03 20:28:51.573002
C02275,Empresa Industrial 2275,Energia,Grande,Mista,Baixa,2929024736.95,902970.82,7555.29,True,2010-02-07,False,2026-01-03 20:28:51.573012
C02276,Empresa Industrial 2276,Siderurgia,Média,Terceirizada,Média,4166333979.9,3317612.56,30496.39,False,2019-08-14,True,2026-01-03 20:28:51.573022
C02277,Empresa Industrial 2277,Química,Pequena,Interna,Alta,522525501.79,700586.77,20425.15,True,2023-09-21,True,2026-01-03 20:28:51.573031
C02278,Empresa Industrial 2278,Química,Média,Terceirizada,Baixa,770698569.52,3579987.43,20436.82,True,2018-04-06,False,2026-01-03 20:28:51.573041
C02279,Empresa Industrial 2279,Automotiva,Média,Interna,Alta,2219116107.42,4574337.88,14810.53,False,2022-02-17,False,2026-01-03 20:28:51.573051
C02280,Empresa Industrial 2280,Energia,Pequena,Mista,Baixa,2753681254.74,856818.78,36298.6,True,2020-06-30,True,2026-01-03 20:28:51.573061
C02281,Empresa Industrial 2281,Alimentos,Média,Interna,Média,1739968804.73,2992701.84,40329.55,False,2021-07-05,True,2026-01-03 20:28:51.573072
C02282,Empresa Industrial 2282,Cimento,Pequena,Mista,Baixa,3893432649.83,4222977.08,19398.37,True,2018-03-12,True,2026-01-03 20:28:51.573081
C02283,Empresa Industrial 2283,Mineração,Pequena,Interna,Média,4346803889.56,1996231.12,11281.84,True,2016-11-02,True,2026-01-03 20:28:51.573092
C02284,Empresa Industrial 2284,Mineração,Média,Terceirizada,Baixa,2030153160.87,651720.58,44256.93,False,2003-12-05,True,2026-01-03 20:28:51.573101
C02285,Empresa Industrial 2285,Automotiva,Pequena,Terceirizada,Alta,4255173181.81,231975.92,14216.69,True,2012-09-20,False,2026-01-03 20:28:51.573111
C02286,Empresa Industrial 2286,Cimento,Grande,Terceirizada,Alta,888733625.64,200072.7,22963.8,True,2009-04-10,False,2026-01-03 20:28:51.573120
C02287,Empresa Industrial 2287,Energia,Grande,Interna,Baixa,591247178.22,2349532.4,25551.2,False,2014-06-22,False,2026-01-03 20:28:51.573130
C02288,Empresa Industrial 2288,Alimentos,Pequena,Interna,Baixa,1853313424.27,3262884.17,46012.65,False,2001-10-22,True,2026-01-03 20:28:51.573141
C02289,Empresa Industrial 2289,Química,Grande,Terceirizada,Baixa,3955108990.47,2704471.04,26523.85,True,2019-12-04,True,2026-01-03 20:28:51.573151
C02290,Empresa Industrial 2290,Papel e Celulose,Média,Terceirizada,Alta,1119464565.68,2341883.92,12333.22,False,2021-04-11,True,2026-01-03 20:28:51.573160
C02291,Empresa Industrial 2291,Siderurgia,Média,Interna,Média,2444715479.39,1657664.31,11598.5,True,2013-08-06,False,2026-01-03 20:28:51.573171
C02292,Empresa Industrial 2292,Automotiva,Grande,Interna,Alta,151498041.28,3380898.03,21159.24,True,2002-08-07,True,2026-01-03 20:28:51.573181
C02293,Empresa Industrial 2293,Energia,Grande,Interna,Média,2278793962.79,4228333.15,43002.36,True,2004-01-02,True,2026-01-03 20:28:51.573191
C02294,Empresa Industrial 2294,Energia,Média,Interna,Média,3719888197.48,1542586.94,21976.48,False,2016-01-30,True,2026-01-03 20:28:51.573201
C02295,Empresa Industrial 2295,Automotiva,Grande,Terceirizada,Baixa,3648577542.05,2364245.53,35269.63,False,2016-01-09,True,2026-01-03 20:28:51.573210
C02296,Empresa Industrial 2296,Cimento,Pequena,Terceirizada,Alta,3609062365.62,1172736.17,45310.92,False,2022-04-22,True,2026-01-03 20:28:51.573220
C02297,Empresa Industrial 2297,Energia,Média,Mista,Baixa,3986771552.94,4110236.61,21894.65,False,2001-10-03,True,2026-01-03 20:28:51.573230
C02298,Empresa Industrial 2298,Química,Pequena,Mista,Alta,2094171884.67,1376952.23,20167.42,True,2018-12-27,False,2026-01-03 20:28:51.573240
C02299,Empresa Industrial 2299,Química,Pequena,Mista,Média,4431062537.54,1116208.64,6381.32,False,2010-03-09,True,2026-01-03 20:28:51.573249
C02300,Empresa Industrial 2300,Siderurgia,Pequena,Mista,Média,189639837.17,2463838.72,40557.25,False,2012-01-15,True,2026-01-03 20:28:51.573259
C02301,Empresa Industrial 2301,Energia,Média,Terceirizada,Baixa,1938903091.63,4293238.81,30355.77,False,2007-09-21,True,2026-01-03 20:28:51.573268
C02302,Empresa Industrial 2302,Cimento,Média,Interna,Alta,1373503632.34,2625325.83,27139.77,False,2017-02-22,False,2026-01-03 20:28:51.573278
C02303,Empresa Industrial 2303,Alimentos,Média,Mista,Baixa,897429542.18,1013635.23,15957.9,False,2015-12-15,True,2026-01-03 20:28:51.573287
C02304,Empresa Industrial 2304,Papel e Celulose,Média,Terceirizada,Média,2464814468.27,1593164.75,36660.6,True,2019-07-23,True,2026-01-03 20:28:51.573298
C02305,Empresa Industrial 2305,Automotiva,Média,Interna,Baixa,2779149998.79,660308.42,20743.56,False,2011-03-13,True,2026-01-03 20:28:51.573308
C02306,Empresa Industrial 2306,Mineração,Pequena,Terceirizada,Baixa,4817418467.24,2341931.96,11658.7,False,2003-08-11,True,2026-01-03 20:28:51.573319
C02307,Empresa Industrial 2307,Alimentos,Média,Mista,Alta,787033473.63,3873289.33,2747.93,False,2005-08-27,True,2026-01-03 20:28:51.573329
C02308,Empresa Industrial 2308,Cimento,Pequena,Terceirizada,Alta,3047236490.74,605976.92,39786.86,True,2002-02-22,True,2026-01-03 20:28:51.573339
C02309,Empresa Industrial 2309,Papel e Celulose,Pequena,Mista,Baixa,810393058.84,3447237.47,47506.44,True,2004-09-22,False,2026-01-03 20:28:51.573349
C02310,Empresa Industrial 2310,Química,Média,Interna,Alta,3449388739.59,1528270.89,42342.5,True,2014-03-10,False,2026-01-03 20:28:51.573360
C02311,Empresa Industrial 2311,Alimentos,Grande,Interna,Alta,4049442319.53,2586611.51,33568.75,False,2006-10-23,True,2026-01-03 20:28:51.573369
C02312,Empresa Industrial 2312,Siderurgia,Média,Interna,Baixa,1344070755.59,868868.47,39228.89,False,2019-08-31,True,2026-01-03 20:28:51.573379
C02313,Empresa Industrial 2313,Química,Média,Mista,Baixa,2120828894.87,4962919.4,33500.87,False,2000-02-07,True,2026-01-03 20:28:51.573389
C02314,Empresa Industrial 2314,Mineração,Grande,Terceirizada,Baixa,1444895105.66,855154.8,3044.11,True,2000-05-09,True,2026-01-03 20:28:51.573400
C02315,Empresa Industrial 2315,Automotiva,Média,Mista,Baixa,3500664489.42,1025516.88,46844.03,False,2008-08-17,False,2026-01-03 20:28:51.573410
C02316,Empresa Industrial 2316,Energia,Média,Mista,Baixa,3855319162.04,4026441.4,11442.83,False,2023-02-12,True,2026-01-03 20:28:51.573420
C02317,Empresa Industrial 2317,Química,Média,Mista,Média,580879834.69,1446296.86,39680.77,True,2020-08-03,True,2026-01-03 20:28:51.573430
C02318,Empresa Industrial 2318,Química,Pequena,Interna,Média,4431138230.41,3417042.47,44010.25,True,2010-06-26,True,2026-01-03 20:28:51.573440
